Iteration,wt,bias,mse_loss
2164,-1.957527,23.916607,4.2763586
2165,-1.9589887,23.922018,4.2732162
2166,-1.9604495,23.927425,4.270079
2167,-1.9619094,23.93283,4.2669463
2168,-1.9633685,23.938232,4.263815
2169,-1.9648268,23.943632,4.2606883
2170,-1.9662844,23.949028,4.2575655
2171,-1.9677411,23.95442,4.2544456
2172,-1.9691969,23.95981,4.25133
2173,-1.970652,23.965197,4.248217
2174,-1.9721062,23.970581,4.245107
2175,-1.9735596,23.975962,4.242002
2176,-1.9750122,23.98134,4.2389
2177,-1.976464,23.986715,4.2358003
2178,-1.9779152,23.992086,4.232705
2179,-1.9793653,23.997456,4.2296143
2180,-1.9808148,24.002821,4.2265253
2181,-1.9822633,24.008184,4.2234397
2182,-1.9837111,24.013544,4.2203593
2183,-1.9851581,24.018902,4.21728
2184,-1.9866042,24.024256,4.214206
2185,-1.9880496,24.029606,4.211135
2186,-1.9894941,24.034954,4.208069
2187,-1.9909378,24.040298,4.2050037
2188,-1.9923806,24.04564,4.201941
2189,-1.9938228,24.05098,4.1988864
2190,-1.995264,24.056316,4.19583
2191,-1.9967046,24.06165,4.1927786
2192,-1.9981443,24.066978,4.189733
2193,-1.9995831,24.072306,4.186689
2194,-2.0010211,24.07763,4.1836495
2195,-2.0024583,24.08295,4.180612
2196,-2.0038948,24.088268,4.1775775
2197,-2.0053306,24.093584,4.174548
2198,-2.0067656,24.098896,4.171522
2199,-2.0081997,24.104204,4.168499
2200,-2.0096328,24.10951,4.165479
2201,-2.0110652,24.114813,4.16246
2202,-2.0124967,24.120113,4.159448
2203,-2.0139275,24.12541,4.15644
2204,-2.0153575,24.130705,4.153432
2205,-2.0167868,24.135996,4.1504292
2206,-2.0182152,24.141285,4.1474276
2207,-2.0196428,24.14657,4.1444335
2208,-2.0210698,24.151852,4.1414404
2209,-2.0224957,24.157131,4.138449
2210,-2.023921,24.162407,4.1354623
2211,-2.0253453,24.16768,4.13248
2212,-2.026769,24.17295,4.1295013
2213,-2.0281918,24.178219,4.1265244
2214,-2.0296137,24.183483,4.123552
2215,-2.031035,24.188745,4.1205816
2216,-2.0324554,24.194004,4.1176157
2217,-2.0338752,24.19926,4.114651
2218,-2.035294,24.204514,4.111692
2219,-2.0367122,24.209763,4.108735
2220,-2.0381293,24.21501,4.105783
2221,-2.0395458,24.220253,4.102833
2222,-2.0409615,24.225494,4.099887
2223,-2.0423763,24.230732,4.0969434
2224,-2.0437903,24.235968,4.094003
2225,-2.0452037,24.2412,4.0910687
2226,-2.046616,24.24643,4.088133
2227,-2.0480278,24.251656,4.0852027
2228,-2.0494387,24.25688,4.082278
2229,-2.050849,24.2621,4.0793533
2230,-2.0522583,24.267319,4.0764318
2231,-2.0536668,24.272533,4.073518
2232,-2.0550747,24.277744,4.0706034
2233,-2.0564816,24.282953,4.0676923
2234,-2.0578878,24.288158,4.064785
2235,-2.0592933,24.293362,4.0618796
2236,-2.0606978,24.298561,4.0589814
2237,-2.0621016,24.303759,4.056083
2238,-2.0635047,24.308952,4.053191
2239,-2.0649068,24.314144,4.0502987
2240,-2.0663083,24.319332,4.0474114
2241,-2.067709,24.324518,4.0445275
2242,-2.069109,24.3297,4.0416455
2243,-2.070508,24.33488,4.038768
2244,-2.0719063,24.340057,4.035892
2245,-2.073304,24.345232,4.033021
2246,-2.0747008,24.350403,4.030153
2247,-2.0760968,24.355572,4.027287
2248,-2.077492,24.360737,4.024426
2249,-2.0788865,24.3659,4.0215673
2250,-2.0802803,24.37106,4.0187097
2251,-2.0816731,24.376217,4.015858
2252,-2.0830653,24.38137,4.013009
2253,-2.0844567,24.386522,4.0101633
2254,-2.0858474,24.39167,4.00732
2255,-2.0872371,24.396816,4.0044785
2256,-2.0886261,24.401958,4.0016413
2257,-2.0900145,24.407099,3.9988081
2258,-2.091402,24.412235,3.9959798
2259,-2.0927887,24.41737,3.993153
2260,-2.0941749,24.4225,3.990328
2261,-2.09556,24.427628,3.9875073
2262,-2.0969443,24.432753,3.9846919
2263,-2.0983279,24.437874,3.9818769
2264,-2.0997107,24.442993,3.9790661
2265,-2.1010926,24.448109,3.9762585
2266,-2.1024737,24.453222,3.9734533
2267,-2.1038542,24.458332,3.9706504
2268,-2.1052337,24.46344,3.9678519
2269,-2.1066124,24.468544,3.9650593
2270,-2.1079905,24.473646,3.9622655
2271,-2.1093678,24.478746,3.9594748
2272,-2.1107445,24.483843,3.9566903
2273,-2.1121204,24.488937,3.9539075
2274,-2.1134956,24.494028,3.951125
2275,-2.1148698,24.499117,3.9483497
2276,-2.1162434,24.504202,3.945576
2277,-2.1176162,24.509285,3.9428039
2278,-2.1189883,24.514364,3.940037
2279,-2.1203597,24.519442,3.9372718
2280,-2.1217303,24.524515,3.9345126
2281,-2.1231,24.529587,3.9317513
2282,-2.124469,24.534655,3.9289973
2283,-2.1258373,24.53972,3.9262464
2284,-2.127205,24.544783,3.9234967
2285,-2.1285715,24.549843,3.9207501
2286,-2.1299374,24.5549,3.9180071
2287,-2.1313026,24.559954,3.9152682
2288,-2.132667,24.565004,3.9125311
2289,-2.1340306,24.570053,3.9097965
2290,-2.1353934,24.575098,3.9070668
2291,-2.1367555,24.580141,3.9043388
2292,-2.1381168,24.58518,3.9016163
2293,-2.1394775,24.590218,3.8988926
2294,-2.1408372,24.595251,3.8961756
2295,-2.1421962,24.600283,3.8934617
2296,-2.1435544,24.60531,3.8907497
2297,-2.144912,24.610336,3.8880384
2298,-2.1462686,24.615358,3.8853335
2299,-2.1476245,24.620378,3.8826313
2300,-2.1489797,24.625395,3.879929
2301,-2.1503341,24.63041,3.877232
2302,-2.1516876,24.635422,3.874538
2303,-2.1530406,24.64043,3.8718486
2304,-2.1543927,24.645437,3.8691585
2305,-2.1557443,24.65044,3.8664742
2306,-2.157095,24.655441,3.8637908
2307,-2.158445,24.660439,3.861115
2308,-2.159794,24.665434,3.8584359
2309,-2.1611426,24.670425,3.855764
2310,-2.1624901,24.675415,3.853094
2311,-2.1638372,24.6804,3.8504262
2312,-2.1651833,24.685385,3.8477614
2313,-2.1665287,24.690365,3.8451004
2314,-2.1678731,24.695343,3.8424435
2315,-2.169217,24.700317,3.8397892
2316,-2.1705601,24.70529,3.837138
2317,-2.1719024,24.71026,3.8344882
2318,-2.173244,24.715227,3.8318403
2319,-2.1745849,24.720192,3.8291972
2320,-2.175925,24.725153,3.8265576
2321,-2.1772645,24.730112,3.8239195
2322,-2.1786032,24.735067,3.8212867
2323,-2.179941,24.74002,3.8186536
2324,-2.181278,24.74497,3.8160253
2325,-2.1826143,24.749918,3.8134007
2326,-2.18395,24.754862,3.810777
2327,-2.1852849,24.759804,3.8081577
2328,-2.186619,24.764744,3.8055418
2329,-2.1879525,24.76968,3.8029287
2330,-2.189285,24.774614,3.8003137
2331,-2.190617,24.779545,3.7977085
2332,-2.1919482,24.784473,3.7951007
2333,-2.1932786,24.789398,3.7925022
2334,-2.1946082,24.794321,3.7899013
2335,-2.1959372,24.79924,3.787305
2336,-2.1972654,24.804157,3.7847126
2337,-2.1985927,24.809072,3.7821212
2338,-2.1999195,24.813984,3.779535
2339,-2.2012453,24.818893,3.7769477
2340,-2.2025704,24.8238,3.774368
2341,-2.2038949,24.828703,3.7717876
2342,-2.2052188,24.833603,3.769212
2343,-2.2065418,24.838501,3.766638
2344,-2.207864,24.843395,3.7640686
2345,-2.2091856,24.848288,3.7615
2346,-2.2105062,24.853178,3.7589364
2347,-2.2118263,24.858065,3.756376
2348,-2.2131455,24.86295,3.7538161
2349,-2.214464,24.86783,3.7512593
2350,-2.2157817,24.87271,3.7487063
2351,-2.2170987,24.877584,3.7461581
2352,-2.218415,24.882458,3.7436087
2353,-2.2197306,24.88733,3.741064
2354,-2.2210455,24.892197,3.7385228
2355,-2.2223597,24.897062,3.7359848
2356,-2.223673,24.901924,3.7334485
2357,-2.2249858,24.906784,3.7309146
2358,-2.2262979,24.91164,3.7283843
2359,-2.227609,24.916494,3.7258563
2360,-2.2289193,24.921347,3.723331
2361,-2.230229,24.926195,3.7208116
2362,-2.2315378,24.931042,3.7182906
2363,-2.2328463,24.935884,3.715775
2364,-2.2341537,24.940725,3.7132623
2365,-2.2354605,24.945562,3.7107506
2366,-2.2367666,24.950397,3.7082424
2367,-2.238072,24.95523,3.7057378
2368,-2.2393765,24.96006,3.7032356
2369,-2.2406805,24.964888,3.7007365
2370,-2.2419837,24.969711,3.698241
2371,-2.243286,24.974533,3.6957467
2372,-2.2445874,24.979353,3.6932547
2373,-2.2458885,24.984169,3.6907675
2374,-2.2471886,24.988983,3.6882813
2375,-2.2484882,24.993793,3.685799
2376,-2.2497869,24.998602,3.6833198
2377,-2.2510848,25.003407,3.680843
2378,-2.252382,25.00821,3.678369
2379,-2.2536786,25.01301,3.6758974
2380,-2.2549744,25.017807,3.6734276
2381,-2.2562695,25.022602,3.6709619
2382,-2.2575638,25.027393,3.6684985
2383,-2.2588575,25.032183,3.6660368
2384,-2.2601504,25.03697,3.6635795
2385,-2.2614427,25.041754,3.6611252
2386,-2.2627342,25.046535,3.6586735
2387,-2.264025,25.051313,3.6562252
2388,-2.265315,25.05609,3.6537762
2389,-2.2666044,25.060863,3.6513343
2390,-2.267893,25.065634,3.6488922
2391,-2.269181,25.070402,3.6464524
2392,-2.2704682,25.075167,3.6440184
2393,-2.2717547,25.07993,3.6415846
2394,-2.2730405,25.08469,3.6391537
2395,-2.2743256,25.089447,3.6367269
2396,-2.2756097,25.094202,3.6342998
2397,-2.2768934,25.098953,3.631879
2398,-2.278176,25.103703,3.6294587
2399,-2.2794583,25.10845,3.6270416
2400,-2.2807398,25.113194,3.62463
2401,-2.2820203,25.117935,3.6222186
2402,-2.2833004,25.122673,3.6198099
2403,-2.2845795,25.127409,3.6174042
2404,-2.2858582,25.132143,3.6149979
2405,-2.287136,25.136873,3.6125982
2406,-2.288413,25.141602,3.6102004
2407,-2.2896895,25.146328,3.6078033
2408,-2.2909653,25.15105,3.6054134
2409,-2.2922401,25.155771,3.6030235
2410,-2.2935145,25.160488,3.6006355
2411,-2.294788,25.165203,3.5982502
2412,-2.2960608,25.169916,3.5958693
2413,-2.297333,25.174625,3.5934908
2414,-2.2986045,25.179333,3.5911148
2415,-2.2998753,25.184036,3.58874
2416,-2.301145,25.188738,3.5863702
2417,-2.3024144,25.193438,3.584
2418,-2.303683,25.198133,3.5816343
2419,-2.304951,25.202827,3.5792716
2420,-2.3062181,25.20752,3.5769095
2421,-2.3074846,25.212208,3.5745523
2422,-2.3087504,25.216894,3.572197
2423,-2.3100154,25.221577,3.5698428
2424,-2.3112798,25.226257,3.5674953
2425,-2.3125434,25.230936,3.5651462
2426,-2.3138063,25.235611,3.5628016
2427,-2.3150685,25.240284,3.5604587
2428,-2.31633,25.244955,3.558119
2429,-2.3175907,25.249622,3.555781
2430,-2.3188508,25.254288,3.553447
2431,-2.32011,25.25895,3.5511165
2432,-2.3213687,25.263609,3.5487883
2433,-2.3226266,25.268267,3.5464616
2434,-2.3238838,25.27292,3.544136
2435,-2.3251402,25.277573,3.5418155
2436,-2.3263962,25.282223,3.5394971
2437,-2.3276515,25.28687,3.5371792
2438,-2.3289058,25.291513,3.5348668
2439,-2.3301597,25.296156,3.5325546
2440,-2.3314128,25.300795,3.5302467
2441,-2.3326652,25.305431,3.5279415
2442,-2.333917,25.310064,3.5256364
2443,-2.335168,25.314695,3.5233378
2444,-2.3364182,25.319324,3.5210402
2445,-2.3376677,25.32395,3.5187442
2446,-2.3389165,25.328573,3.516452
2447,-2.3401647,25.333195,3.5141616
2448,-2.341412,25.337812,3.5118735
2449,-2.3426588,25.342428,3.5095882
2450,-2.3439047,25.347042,3.5073044
2451,-2.3451502,25.351652,3.5050254
2452,-2.3463948,25.35626,3.502747
2453,-2.3476388,25.360867,3.500471
2454,-2.3488822,25.365469,3.4982
2455,-2.3501248,25.37007,3.4959292
2456,-2.3513668,25.374666,3.4936626
2457,-2.352608,25.379261,3.4913962
2458,-2.3538485,25.383854,3.4891355
2459,-2.3550882,25.388443,3.486874
2460,-2.356327,25.39303,3.4846196
2461,-2.3575654,25.397615,3.482363
2462,-2.358803,25.402197,3.4801118
2463,-2.36004,25.406776,3.4778621
2464,-2.3612761,25.411354,3.4756143
2465,-2.3625119,25.415928,3.4733713
2466,-2.363747,25.4205,3.471127
2467,-2.364981,25.42507,3.4688892
2468,-2.3662145,25.429636,3.4666505
2469,-2.3674474,25.4342,3.4644153
2470,-2.3686795,25.438763,3.4621837
2471,-2.369911,25.443321,3.4599533
2472,-2.3711417,25.447878,3.4577286
2473,-2.3723717,25.452433,3.4555032
2474,-2.3736012,25.456984,3.4532819
2475,-2.37483,25.461533,3.4510617
2476,-2.376058,25.46608,3.4488454
2477,-2.3772855,25.470623,3.446631
2478,-2.3785121,25.475164,3.444418
2479,-2.379738,25.479704,3.4422076
2480,-2.3809636,25.48424,3.44
2481,-2.382188,25.488773,3.4377954
2482,-2.3834121,25.493305,3.4355905
2483,-2.3846354,25.497833,3.4333923
2484,-2.385858,25.50236,3.431197
2485,-2.38708,25.506884,3.4290009
2486,-2.3883011,25.511404,3.4268076
2487,-2.3895216,25.515923,3.4246182
2488,-2.3907413,25.52044,3.4224324
2489,-2.3919606,25.524952,3.4202437
2490,-2.393179,25.529463,3.4180634
2491,-2.3943968,25.533972,3.415882
2492,-2.395614,25.538477,3.4137056
2493,-2.3968303,25.54298,3.4115312
2494,-2.398046,25.547482,3.409357
2495,-2.399261,25.55198,3.4071867
2496,-2.4004753,25.556475,3.40502
2497,-2.4016888,25.560968,3.402853
2498,-2.402902,25.565458,3.4006898
2499,-2.4041142,25.569946,3.3985286
2500,-2.405326,25.574432,3.3963718
2501,-2.4065368,25.578917,3.3942153
2502,-2.407747,25.583397,3.3920608
2503,-2.4089568,25.587875,3.3899095
2504,-2.4101658,25.592352,3.3877616
2505,-2.411374,25.596825,3.3856144
2506,-2.4125817,25.601295,3.3834708
2507,-2.4137886,25.605764,3.381327
2508,-2.414995,25.61023,3.3791893
2509,-2.4162006,25.614693,3.3770528
2510,-2.4174056,25.619154,3.3749168
2511,-2.4186099,25.623611,3.3727858
2512,-2.4198134,25.628067,3.3706574
2513,-2.4210162,25.63252,3.368529
2514,-2.4222183,25.63697,3.3664067
2515,-2.4234197,25.641418,3.364281
2516,-2.4246206,25.645864,3.362163
2517,-2.4258208,25.650309,3.3600447
2518,-2.4270203,25.654749,3.357931
2519,-2.428219,25.659187,3.355816
2520,-2.4294171,25.663624,3.353706
2521,-2.4306147,25.668056,3.3515985
2522,-2.4318116,25.672487,3.3494911
2523,-2.4330077,25.676916,3.3473878
2524,-2.4342031,25.681341,3.3452852
2525,-2.4353979,25.685764,3.343188
2526,-2.436592,25.690186,3.3410923
2527,-2.4377856,25.694605,3.3389974
2528,-2.4389784,25.69902,3.336906
2529,-2.4401705,25.703434,3.3348145
2530,-2.441362,25.707846,3.3327281
2531,-2.4425528,25.712254,3.3306434
2532,-2.443743,25.71666,3.3285632
2533,-2.4449325,25.721064,3.326481
2534,-2.4461212,25.725464,3.324403
2535,-2.4473093,25.729862,3.322329
2536,-2.4484968,25.734259,3.3202558
2537,-2.4496837,25.738653,3.3181844
2538,-2.4508698,25.743044,3.3161156
2539,-2.4520552,25.747433,3.3140504
2540,-2.45324,25.75182,3.3119864
2541,-2.4544241,25.756203,3.3099263
2542,-2.4556077,25.760584,3.3078647
2543,-2.4567904,25.764963,3.3058102
2544,-2.4579725,25.76934,3.3037517
2545,-2.4591541,25.773714,3.301703
2546,-2.460335,25.778086,3.2996523
2547,-2.4615152,25.782455,3.2976024
2548,-2.4626946,25.786821,3.2955592
2549,-2.4638734,25.791185,3.2935169
2550,-2.4650517,25.795547,3.2914755
2551,-2.4662292,25.799908,3.2894359
2552,-2.467406,25.804264,3.2873993
2553,-2.4685822,25.808619,3.2853644
2554,-2.4697578,25.812971,3.2833354
2555,-2.4709327,25.817322,3.281304
2556,-2.4721072,25.821669,3.2792778
2557,-2.4732807,25.826014,3.2772527
2558,-2.4744537,25.830357,3.2752285
2559,-2.475626,25.834696,3.2732086
2560,-2.4767976,25.839033,3.2711906
2561,-2.4779685,25.843369,3.2691762
2562,-2.4791389,25.847702,3.2671611
2563,-2.4803085,25.852032,3.2651486
2564,-2.4814775,25.85636,3.2631404
2565,-2.4826458,25.860685,3.261135
2566,-2.4838135,25.865007,3.2591283
2567,-2.4849806,25.869328,3.2571278
2568,-2.486147,25.873646,3.2551274
2569,-2.4873126,25.877962,3.2531292
2570,-2.4884777,25.882275,3.251133
2571,-2.4896421,25.886585,3.249141
2572,-2.4908059,25.890894,3.24715
2573,-2.4919689,25.8952,3.2451608
2574,-2.4931314,25.899504,3.2431717
2575,-2.4942932,25.903805,3.2411885
2576,-2.4954543,25.908104,3.2392068
2577,-2.496615,25.912401,3.2372253
2578,-2.4977748,25.916695,3.235248
2579,-2.498934,25.920986,3.2332742
2580,-2.5000927,25.925276,3.2312968
2581,-2.5012507,25.929564,3.2293284
2582,-2.502408,25.933847,3.2273583
2583,-2.5035646,25.93813,3.225393
2584,-2.5047207,25.94241,3.2234266
2585,-2.505876,25.946688,3.2214649
2586,-2.5070307,25.950962,3.219504
2587,-2.508185,25.955235,3.2175453
2588,-2.5093384,25.959505,3.2155907
2589,-2.5104911,25.963774,3.2136357
2590,-2.5116434,25.968039,3.2116847
2591,-2.512795,25.972301,3.2097363
2592,-2.5139458,25.976563,3.2077882
2593,-2.515096,25.980822,3.2058425
2594,-2.5162456,25.985077,3.2038991
2595,-2.5173945,25.98933,3.2019594
2596,-2.5185428,25.993582,3.2000215
2597,-2.5196905,25.997831,3.1980836
2598,-2.5208375,26.002077,3.1961505
2599,-2.5219839,26.00632,3.194216
2600,-2.5231295,26.010563,3.192288
2601,-2.5242746,26.014803,3.1903605
2602,-2.5254192,26.01904,3.1884334
2603,-2.526563,26.023273,3.1865113
2604,-2.5277061,26.027506,3.1845908
2605,-2.5288486,26.031736,3.182672
2606,-2.5299907,26.035963,3.1807542
2607,-2.531132,26.040188,3.1788409
2608,-2.5322726,26.04441,3.1769273
2609,-2.5334125,26.048632,3.1750166
2610,-2.5345519,26.052849,3.1731086
2611,-2.5356905,26.057064,3.1712031
2612,-2.5368285,26.061277,3.1692986
2613,-2.5379658,26.065489,3.167395
2614,-2.5391026,26.069696,3.1654963
2615,-2.5402386,26.073902,3.1635988
2616,-2.541374,26.078106,3.1617038
2617,-2.5425088,26.082308,3.1598108
2618,-2.543643,26.086506,3.1579204
2619,-2.5447764,26.090702,3.156031
2620,-2.5459094,26.094896,3.1541417
2621,-2.5470417,26.099089,3.1522596
2622,-2.5481734,26.10328,3.1503758
2623,-2.5493045,26.107466,3.148493
2624,-2.5504348,26.11165,3.1466177
2625,-2.5515645,26.115833,3.1447399
2626,-2.5526936,26.120014,3.1428642
2627,-2.5538223,26.124191,3.1409945
2628,-2.5549502,26.128366,3.1391225
2629,-2.5560775,26.13254,3.1372545
2630,-2.557204,26.136711,3.135389
2631,-2.55833,26.14088,3.1335237
2632,-2.5594554,26.145046,3.1316626
2633,-2.56058,26.14921,3.129803
2634,-2.5617042,26.153372,3.1279433
2635,-2.5628276,26.157532,3.126091
2636,-2.5639505,26.161688,3.1242363
2637,-2.5650728,26.165842,3.1223843
2638,-2.5661943,26.169994,3.1205351
2639,-2.567315,26.174145,3.118689
2640,-2.5684354,26.178293,3.1168416
2641,-2.5695553,26.182438,3.114999
2642,-2.5706744,26.18658,3.1131592
2643,-2.5717928,26.190722,3.1113188
2644,-2.5729105,26.19486,3.1094818
2645,-2.5740278,26.198996,3.1076472
2646,-2.5751443,26.203129,3.105816
2647,-2.57626,26.20726,3.1039827
2648,-2.5773754,26.21139,3.1021545
2649,-2.57849,26.215517,3.100328
2650,-2.5796041,26.21964,3.0985017
2651,-2.5807176,26.223763,3.0966818
2652,-2.5818305,26.227882,3.0948606
2653,-2.5829427,26.232,3.0930421
2654,-2.5840542,26.236116,3.0912247
2655,-2.5851653,26.240229,3.08941
2656,-2.5862756,26.244339,3.0875971
2657,-2.5873852,26.248447,3.0857875
2658,-2.5884943,26.252554,3.0839794
2659,-2.5896027,26.256659,3.0821705
2660,-2.5907106,26.26076,3.0803692
2661,-2.5918179,26.264858,3.0785658
2662,-2.5929246,26.268955,3.0767658
2663,-2.5940306,26.27305,3.0749664
2664,-2.595136,26.277143,3.073171
2665,-2.5962408,26.281233,3.0713747
2666,-2.5973449,26.28532,3.0695832
2667,-2.5984485,26.289406,3.0677936
2668,-2.5995514,26.29349,3.066004
2669,-2.600654,26.297571,3.0642178
2670,-2.6017556,26.30165,3.0624356
2671,-2.6028566,26.305725,3.060651
2672,-2.603957,26.3098,3.058871
2673,-2.6050568,26.313871,3.0570931
2674,-2.606156,26.317942,3.0553164
2675,-2.6072547,26.322008,3.053541
2676,-2.6083527,26.326073,3.0517695
2677,-2.60945,26.330135,3.0499997
2678,-2.6105468,26.334196,3.0482297
2679,-2.611643,26.338255,3.0464642
2680,-2.6127386,26.34231,3.0447001
2681,-2.6138334,26.346363,3.0429385
2682,-2.6149278,26.350414,3.041177
2683,-2.6160214,26.354464,3.0394175
2684,-2.6171145,26.358511,3.0376637
2685,-2.618207,26.362555,3.0359077
2686,-2.6192987,26.366596,3.0341535
2687,-2.62039,26.370636,3.0324035
2688,-2.6214805,26.374674,3.0306551
2689,-2.6225705,26.37871,3.028909
2690,-2.6236598,26.382744,3.027163
2691,-2.6247487,26.386774,3.025419
2692,-2.6258368,26.390802,3.0236816
2693,-2.6269245,26.394829,3.0219417
2694,-2.6280115,26.398853,3.0202024
2695,-2.629098,26.402876,3.0184696
2696,-2.6301837,26.406895,3.0167367
2697,-2.6312687,26.410912,3.0150046
2698,-2.6323533,26.414927,3.0132747
2699,-2.6334372,26.41894,3.0115476
2700,-2.6345205,26.42295,3.0098212
2701,-2.6356032,26.42696,3.0080993
2702,-2.6366854,26.430965,3.0063765
2703,-2.6377668,26.434969,3.0046585
2704,-2.6388478,26.43897,3.0029397
2705,-2.639928,26.44297,3.0012245
2706,-2.641008,26.446968,2.9995112
2707,-2.642087,26.450962,2.9977984
2708,-2.6431653,26.454954,2.9960887
2709,-2.6442432,26.458944,2.9943807
2710,-2.6453204,26.462933,2.9926758
2711,-2.646397,26.466919,2.990971
2712,-2.647473,26.470903,2.9892704
2713,-2.6485486,26.474884,2.9875681
2714,-2.6496234,26.478863,2.9858706
2715,-2.6506977,26.48284,2.9841716
2716,-2.6517713,26.486814,2.9824774
2717,-2.6528444,26.490788,2.9807858
2718,-2.6539168,26.494759,2.979095
2719,-2.6549888,26.498726,2.9774067
2720,-2.65606,26.502691,2.97572
2721,-2.6571305,26.506655,2.9740334
2722,-2.6582005,26.510616,2.9723496
2723,-2.6592698,26.514576,2.9706688
2724,-2.6603386,26.518534,2.9689891
2725,-2.661407,26.522488,2.9673104
2726,-2.6624746,26.52644,2.9656355
2727,-2.6635416,26.53039,2.963962
2728,-2.664608,26.534338,2.9622905
2729,-2.6656737,26.538284,2.9606187
2730,-2.666739,26.542229,2.9589512
2731,-2.6678038,26.546171,2.9572835
2732,-2.6688678,26.55011,2.9556196
2733,-2.6699314,26.554047,2.9539585
2734,-2.6709943,26.557981,2.9522946
2735,-2.6720564,26.561914,2.9506366
2736,-2.673118,26.565845,2.9489782
2737,-2.6741793,26.569775,2.9473236
2738,-2.6752398,26.5737,2.945671
2739,-2.6762998,26.577623,2.944019
2740,-2.677359,26.581545,2.9423692
2741,-2.6784177,26.585464,2.94072
2742,-2.6794758,26.589382,2.9390755
2743,-2.6805334,26.593298,2.9374297
2744,-2.6815903,26.597212,2.9357872
2745,-2.6826468,26.601122,2.9341474
2746,-2.6837025,26.60503,2.932509
2747,-2.6847577,26.608936,2.9308715
2748,-2.6858122,26.61284,2.9292371
2749,-2.6868663,26.616743,2.9276028
2750,-2.6879196,26.620644,2.9259727
2751,-2.6889725,26.624542,2.9243412
2752,-2.6900249,26.628437,2.922714
2753,-2.6910765,26.63233,2.9210896
2754,-2.6921275,26.63622,2.9194658
2755,-2.693178,26.64011,2.9178424
2756,-2.694228,26.643997,2.9162211
2757,-2.6952772,26.647882,2.914604
